createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
20010993,2024-6-3,0x653086a0f0906bc6358177f1d04251124c701c49,3180210.484638122,0.0,0.0,3.8e-15,0.0,5,3180210.484638122,0.0,0x21803dd53d5d63dbf90676ab15b93da42cb321d7,Roaring Trump,ROARTRUMP,3180210.484638122,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x21803dd53d5d63dbf90676ab15b93da42cb321d7,Roaring Trump,ROARTRUMP,3180210.484638122,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.5,792000000.0,1717414139,2024-06-03 11:28:59,1,3,1,0,32,48,2,1,0.0,25.0,51.64639774466366,62.36,0.0,True,72,burn,1717414115,2024-06-03 11:28:35,1.5489770347311365,1.422e-15,-0.999999999999999,0.013333333333333334h,True
20010958,2024-6-3,0x98c4057d38b778173408d0c0f0840b6612bf857a,112717129386.9654,2.9071482331770926,5.814296466354185,22157.844591059828,17.782893465350345,375,112717129386.9654,2.9071482331770926,0x7f04d8b87373d835f9ab0adfeb93be3c0c4dd116,Roaring Kitty,KITTY,112717129386.9654,375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x7f04d8b87373d835f9ab0adfeb93be3c0c4dd116,Roaring Kitty,KITTY,112717129386.9654,375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.0,316231300000.0,1717654115,2024-06-06 06:08:35,1,544,0,0,7851,0,290,254,0.0,2.127659574468085,64.79356060400356,7.73,0.0,True,240468,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
20010952,2024-6-3,0x395df6d504fd138b1d41a16e433390a9137738dc,4256416336.480373,11.752747821763226,23.50549564352645,89617.17780870816,223606.79774997896,51,4256416336.480373,11.752747821763226,0xb2832e3db73279abca71e939ccd8ae5fe2064765,Roaring Trump,TRUMPEOW,4256416336.480373,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb2832e3db73279abca71e939ccd8ae5fe2064765,Roaring Trump,TRUMPEOW,4256416336.480373,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,10.0,5000000000.0,1717427051,2024-06-03 15:04:11,1,50,1,0,125,13236,48,2,0.0,3.571428571428572,68.46104596254513,68.1,0.0,True,13236,burn,1717427051,2024-06-03 15:04:11,11.752747821763226,1e-18,-1.0,3.6766666666666667h,True
20010905,2024-6-3,0xacf57523eb51f432243b5b2ceb5d8e1bd355ffa8,706299208.6785058,21.2666200549417,42.5332401098834,162171.66523288944,3.872983346207416,34,706299208.6785058,21.2666200549417,0x0567a5f5c1aaeee03ced7e4594aec2221d3fb9ef,CHECKS,CHECKS,706299208.6785058,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x0567a5f5c1aaeee03ced7e4594aec2221d3fb9ef,CHECKS,CHECKS,706299208.6785058,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,15.0,1000000000.0,1717442807,2024-06-03 19:26:47,1,33,1,0,1128,29796,26,7,0.0,5.555555555555555,67.34215759009277,70.63,0.0,True,29796,burn,1717442807,2024-06-03 19:26:47,21.2666200549417,5.492e-15,-0.9999999999999996,8.276666666666667h,True
20010879,2024-6-3,0xd329db938b0e808750ca0d0abf7f8693eb67887a,1.0057109238364584e+16,6.40376868451e-05,6.40376868451e-05,0.2441792037012128,25.12041002850073,57,1.0057109238364584e+16,6.40376868451e-05,0x440e6ca1779977b4d225b266262a9e75ce31a0b4,GameStop2.0,GME2.0,1.0057109238364584e+16,57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x440e6ca1779977b4d225b266262a9e75ce31a0b4,GameStop2.0,GME2.0,1.0057109238364584e+16,57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.5,420690000000.0,1717415183,2024-06-03 11:46:23,1,56,0,0,717,0,45,11,0.0,33.333333333333336,25.752690474330382,0.0,0.0,True,2484,swap,1717415051,2024-06-03 11:44:11,4.685320467087476,6.40188789698e-05,-0.9999863362859766,0.6533333333333333h,True
20010879,2024-6-3,0x5de22db7ad8a5fa414027fed6d3838fb4626fb18,401529640094442.3,0.5130341382866986,0.5130341382866986,1955.945163948536,14317821.063276352,7,401529640094442.3,0.5130341382866986,0x290ee7e48b499c77f017669356f38f72a8b98639,PEPE GO TO MOON,PEPEMOON,401529640094442.3,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x290ee7e48b499c77f017669356f38f72a8b98639,PEPE GO TO MOON,PEPEMOON,401529640094442.3,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0.5,410000000000000.0,1717413239,2024-06-03 11:13:59,1,6,0,0,358,0,4,2,0.0,25.0,81.36407438175648,2.54,0.0,True,540,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
20010859,2024-6-3,0xda1d6181ee8ba717054d15c7d8dbbf27d3ecd639,711017297.3450433,20.07505312470256,40.15010624940511,153060.69146945904,3.776175313726839,33,711017297.3450433,20.07505312470256,0x18410adee1f979772bf68117eb66ede8f220e98c,GAZA,GAZA,711017297.3450433,33,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x18410adee1f979772bf68117eb66ede8f220e98c,GAZA,GAZA,711017297.3450433,33,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,15.01,950000000.0,1717433651,2024-06-03 16:54:11,1,32,1,0,1587,21192,29,3,0.0,4.0,73.78771713503542,76.1,0.0,True,21192,burn,1717433651,2024-06-03 16:54:11,20.075053124702553,5.317e-15,-0.9999999999999996,5.886666666666667h,True
20010851,2024-6-3,0xcf60045f5067289ec0bd3639e8876bad0327c341,45484543.28258613,16.27584753683313,32.55169507366626,124107.66070160067,27175.816455076376,43,45484543.28258613,16.27584753683313,0xb80a0407e2b25dc07d68797d7363548b949a149c,CGLPhone,CGL,45484543.28258613,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb80a0407e2b25dc07d68797d7363548b949a149c,CGLPhone,CGL,45484543.28258613,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,15.0,49235000.0,1717424363,2024-06-03 14:19:23,1,43,0,0,1312,0,28,15,0.0,100.0,0.0,0.0,0.0,True,12000,swap,1717424363,2024-06-03 14:19:23,16.27584753683313,7.42527039094e-07,-0.9999999543785943,3.3333333333333335h,True
20010838,2024-6-3,0x33287dabdc3a1a383c17949cb54f2cf5e3d8fad9,135098939.15023574,3.5326255722725066,7.065251144545013,26925.07132671178,0.6829795545988171,347,135098939.15023574,3.5326255722725066,0x40a0854beff26112fe11d78b6a81da483507435a,PEPE WEIRD,PEPEW,135098939.15023574,347,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x40a0854beff26112fe11d78b6a81da483507435a,PEPE WEIRD,PEPEW,135098939.15023574,347,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.5,310974048.0,1717495619,2024-06-04 10:06:59,1,569,0,0,5913,0,298,271,0.0,2.0,69.90106079309527,0.0,0.0,True,83412,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
20010829,2024-6-3,0x4cb71216debc29a551775e40877c84400efe821c,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0xa4f9295227d098cf4803b75876519eb1db69f602,PEPEGirl,PEPEGirl,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xa4f9295227d098cf4803b75876519eb1db69f602,PEPEGirl,PEPEGirl,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,15.0,85000000.0,1717419923,2024-06-03 13:05:23,1,14,1,0,1290,1524,12,2,0.0,9.090909090909092,82.70567821553071,87.89,0.0,True,1524,burn,1717419923,2024-06-03 13:05:23,17.50232004109249,1e-18,-1.0,0.42333333333333334h,True
20010817,2024-6-3,0x143044edeaff52e2a1bcbd951560ad79369a67ab,0.0,0.000209563,0.0,3.81e-14,0.0,34,0.000209563,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xd154f1f2f5fbab97c848e2f90491555be987390e,Brett,BRETT,0.000209563,34,0xd154f1f2f5fbab97c848e2f90491555be987390e,Brett,BRETT,0.000209563,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,3.0,315517500000000.0,1717412327,2024-06-03 10:58:47,1,32,1,0,145,372,29,3,0.0,5.882352941176471,63.184043546005576,14.54,0.0,True,372,burn,1717412327,2024-06-03 10:58:47,4.649281116083519,5e-18,-1.0,0.10333333333333333h,True
20010806,2024-6-3,0x2cc6e8d23b7ba2a9270502836e97dc93fe3479aa,3928528853.6424656,79.67069527195807,159.34139054391613,607251.6007515244,550454.3577809153,151,3928528853.6424656,79.67069527195807,0xb9dd0cb2d8526e6efd24a7684f51cb9f93a37df9,GameStop,GME,3928528853.6424656,151,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb9dd0cb2d8526e6efd24a7684f51cb9f93a37df9,GameStop,GME,3928528853.6424656,151,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,15.15,20000000000.0,1717495787,2024-06-04 10:09:47,1,221,0,0,7594,0,168,53,0.0,2.9411764705882355,98.0521249132318,0.0,0.0,True,83208,swap,1717495787,2024-06-04 10:09:47,87.5452103141417,0.0008754521031414,-0.99999,23.113333333333333h,True
20010766,2024-6-3,0x80d03adf23f0328d729d2630d31facdc5f802b88,725876924.1273683,27.600059663247286,55.20011932649457,210450.72518293755,141421.3562373095,48,725876924.1273683,27.600059663247286,0x3db047603337ffa64ee57594ae522e2467c54d00,Super Maga,SMAGA,725876924.1273683,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x3db047603337ffa64ee57594ae522e2467c54d00,Super Maga,SMAGA,725876924.1273683,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,20.0,1000000000.0,1717455611,2024-06-03 23:00:11,1,48,0,0,1722,0,36,12,0.0,50.0,43.92547324730833,0.0,0.0,True,44268,swap,1717455611,2024-06-03 23:00:11,27.600059663247286,4.6949828471e-06,-0.9999998298922936,12.296666666666667h,True
20010742,2024-6-3,0x18951288d097762644338a76e7dcd2db8e7dfec3,3.5754619046153047,343870694.4822389,7.150923809230609,27254.973207768,34960.69221282668,38,343870694.4822389,3.5754619046153047,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xeaa7a52503467fb6837ea15bb4cd525f5221c145,The GameStop Bunny,BUCK,343870694.4822389,38,0xeaa7a52503467fb6837ea15bb4cd525f5221c145,The GameStop Bunny,BUCK,343870694.4822389,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.0,1222250000.0,1717445567,2024-06-03 20:12:47,1,38,0,0,1489,0,27,11,0.0,100.0,0.0,100.0,0.0,True,34524,swap,1717445567,2024-06-03 20:12:47,3.5754619046153047,2.46639214328e-07,-0.9999999310189226,9.59h,True
20010731,2024-6-3,0x87c4da04ff4b30d3b0c64527f33a6c7459330aa4,1.7575e-05,0.0,0.0,2.176e-13,0.0,7,1.7575e-05,0.0,0x1a428951779c831886360310e58a5d361294a487,Gamestop 2.0,GME2,1.7575e-05,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x1a428951779c831886360310e58a5d361294a487,Gamestop 2.0,GME2,1.7575e-05,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.0,323931300000.0,1717411931,2024-06-03 10:52:11,1,5,1,0,76,1020,3,2,0.0,33.333333333333336,43.35616757356059,37.59,0.0,True,1020,burn,1717411931,2024-06-03 10:52:11,1.0242570932529913,5.7e-17,-1.0,0.2833333333333333h,True
20010726,2024-6-3,0xee9757a3060aaaacf540ad8f2def64fcc13052a6,349370310.9261928,4.059823705232077,8.119647410464154,30945.420876479253,1.1849050594878887,143,349370310.9261928,4.059823705232077,0x885fbf5dca75601ac32c2e7b57022bb034a2e82d,Apu's GF,ASPIE,349370310.9261928,143,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x885fbf5dca75601ac32c2e7b57022bb034a2e82d,Apu's GF,ASPIE,349370310.9261928,143,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.8,780000000.0,1717419599,2024-06-03 12:59:59,1,143,0,0,480,0,79,64,0.0,2.4390243902439024,34.219028617308744,0.0,0.0,True,8748,swap,1717419599,2024-06-03 12:59:59,4.059823705232077,1.42265e-12,-0.9999999999996496,2.43h,True
20010723,2024-6-3,0x84ce535422b74be3658ce6049b3f0e8c3d82f1dc,709581999.8773941,28.235322009746547,56.47064401949309,215436.21730563985,141421.3562373095,45,709581999.8773941,28.235322009746547,0xb986289335b72d9079f95f2260cdabef6ae33962,Fresco,FRESCO,709581999.8773941,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb986289335b72d9079f95f2260cdabef6ae33962,Fresco,FRESCO,709581999.8773941,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,20.0,1000000000.0,1717454975,2024-06-03 22:49:35,1,45,0,0,1762,0,33,12,0.0,50.0,43.92547324730833,0.0,0.0,True,44160,swap,1717454975,2024-06-03 22:49:35,28.235322009746547,4.695224207e-06,-0.9999998337109736,12.266666666666667h,True
20010700,2024-6-3,0x209e55619a56bee9085d10abdf8dc21eaafce54f,0.000321669,0.0,0.0,3.05e-14,0.0,23,0.000321669,0.0,0x626fc4bb77fe08ddad62b4a9bec0f860202c6969,Groyd,GROYD,0.000321669,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x626fc4bb77fe08ddad62b4a9bec0f860202c6969,Groyd,GROYD,0.000321669,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.5,300517500000000.0,1717411991,2024-06-03 10:53:11,1,21,1,0,24,1452,21,0,0.0,4.3478260869565215,59.61654628795895,56.09,0.0,True,1452,burn,1717411991,2024-06-03 10:53:11,2.0892974504403785,4e-18,-1.0,0.4033333333333333h,True
20010689,2024-6-3,0xfc590bf94209bbc3441b5a4941742853156ef489,5.433e-06,1e-16,3e-16,1.4135e-12,0.0,26,5.433e-06,1e-16,0x22d37024f5de63aaf35cc7a97e883f17251ebabb,frog,pepe,5.433e-06,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x22d37024f5de63aaf35cc7a97e883f17251ebabb,frog,pepe,5.433e-06,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,5.4269,323931299946.87,1717410695,2024-06-03 10:31:35,1,24,1,0,95,288,22,2,0.0,4.545454545454546,61.08306058891524,21.66,0.0,True,288,burn,1717410695,2024-06-03 10:31:35,7.72642613163376,1.85e-16,-1.0,0.08h,True
20010660,2024-6-3,0xdc838a9702d69d6f1815bcee4b2e819d2bf001f1,2.006e-06,5e-16,1e-15,3.8302e-12,0.0,30,2.006e-06,5e-16,0x09c258ed04f823bf5e43c92618895964211e5873,GAMESTOP SWAP,GAMESTOP,2.006e-06,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x09c258ed04f823bf5e43c92618895964211e5873,GAMESTOP SWAP,GAMESTOP,2.006e-06,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,1.54,80000000000.0,1717412267,2024-06-03 10:57:47,1,28,1,0,837,2232,22,6,0.0,5.555555555555555,40.720115422233256,42.26,0.0,True,2232,burn,1717412267,2024-06-03 10:57:47,5.568034823937377,5.02e-16,-1.0,0.62h,True
